;lon1;lat1;tstart1;tend1;lon2;lat2;tstart2;tend2;distance;bearing;route;classified
6554;-8.646363;41.203521;1395.0;;-8.65125;41.204331;1410.0;;418.6483344097079;173.23702833587146;347.0;[13210000.0]
6555;-8.65125;41.204331;1410.0;;-8.651754;41.209308;1425.0;;555.0209264311117;97.95464670350782;347.0;[6590000.0, 6590001.0, 6590002.0]
6556;-8.651754;41.209308;1425.0;;-8.654148;41.214762;1440.0;;638.6649500404955;121.37862043398934;347.0;[6590000.0, 6590001.0, 6590002.0]
6557;-8.654148;41.214762;1440.0;;-8.665695;41.227029;1485.0;;1671.3110743470963;142.28711291157458;347.0;[6610000.0, 6610001.0, 6610002.0, 6610003.0]
6558;-8.665695;41.227029;1485.0;;-8.668062;41.230053;1500.0;;390.19200731681406;137.0830149731233;347.0;[7330000.0]
6559;-8.668062;41.230053;1500.0;;-8.666649;41.233617;1515.0;;413.5391543751256;61.31138025695577;347.0;[6630000.0]
6560;-8.666649;41.233617;1515.0;;-8.668872;41.238684;1545.0;;593.296057488324;121.01380504547981;347.0;[6640000.0, 6640001.0]
6561;-8.668872;41.238684;1545.0;;-8.670537;41.238675;1560.0;;139.22299867531444;180.22571070572064;347.0;[6650000.0]
6562;-8.670537;41.238675;1560.0;;-8.670159;41.237352;1575.0;;150.46796597222408;291.43650161212634;347.0;[6650000.0]
6563;-8.655408;41.1534;0.0;15.0;-8.654841;41.152383;30.0;;122.64528034832868;307.84349849417174;348.0;0
6564;-8.654841;41.152383;30.0;;-8.653095;41.152095;45.0;;149.65174309708564;353.2575888312571;348.0;[6100000.0]
6565;-8.653095;41.152095;45.0;;-8.648046;41.154174;75.0;;481.8074274740033;16.362895508987776;348.0;0
6566;-8.648046;41.154174;75.0;;-8.644581;41.154453;90.0;;291.7546355738481;3.275523258477051;348.0;[6130000.0, 6130001.0]
6567;-8.644581;41.154453;90.0;;-8.638821;41.15322;120.0;;501.3591383506715;351.39800966999246;348.0;[2340000.0, 2340001.0]
6568;-8.638821;41.15322;120.0;;-8.635907999990803;41.15881500000568;165.0;195.0;668.2287858241727;53.46700234464208;348.0;[5820000.0, 5820001.0, 5820002.0]
6569;-8.635907999990803;41.15881500000568;165.0;195.0;-8.63424;41.15871;210.0;;140.12789350206117;357.46444484187765;348.0;[13640000.0, 13640001.0]
6570;-8.63424;41.15871;210.0;;-8.632701;41.158035;225.0;;149.10974543888887;342.87940609608506;348.0;0
6571;-8.632701;41.158035;225.0;;-8.631495;41.156676;240.0;;181.73997372203922;321.6840419662662;348.0;[2650000.0, 2650001.0]
6572;-8.631495;41.156676;240.0;;-8.630325;41.157225;255.0;;115.41761711076029;18.198655255198105;348.0;[2660000.0]
6573;-8.630325;41.157225;255.0;;-8.628786;41.157045;270.0;;130.389636069881;355.3223994867737;348.0;[3150000.0]
6574;-8.628786;41.157045;270.0;;-8.628075;41.158341;285.0;;155.9179547825054;51.85964515643866;348.0;0
6575;-8.681769;41.159637;0.0;15.0;-8.682039;41.158827;30.0;;92.86089020160797;245.66542120624013;349.0;0
6576;-8.682039;41.158827;30.0;;-8.679762;41.156595;60.0;;312.9468173427709;324.240142185462;349.0;0
6577;-8.679762;41.156595;60.0;;-8.678268;41.157315;75.0;;148.50583016129363;19.480470902918796;349.0;[11060000.0]
6578;-8.678268;41.157315;75.0;;-8.675838;41.15466;105.0;;358.5316733481339;321.3524269822623;349.0;[11070000.0]
6579;-8.675838;41.15466;105.0;;-8.674469999893738;41.15432700022457;120.0;180.0;120.36962772069546;349.904078346271;349.0;[11080000]
6580;-8.674469999893738;41.15432700022457;120.0;180.0;-8.672499;41.154804;195.0;;173.33216226240896;10.020390046278692;349.0;[13650000.0]
6581;-8.672499;41.154804;195.0;;-8.670969;41.155758;210.0;;166.3164010525263;24.443700082628652;349.0;[13660000]
6582;-8.670969;41.155758;210.0;;-8.655552;41.162139;300.0;;1472.8417424400968;16.550815289917125;349.0;[12700006.0, 12700007.0, 12700008.0]
6583;-8.655552;41.162139;300.0;;-8.651560499931406;41.161599000119885;330.0;345.0;339.4944163193375;354.46990051684634;349.0;[2440005.0, 2440006.0, 2440007.0, 2440008.0, 2440009.0]
6584;-8.651560499931406;41.161599000119885;330.0;345.0;-8.650602;41.161428;360.0;;82.4619042145055;352.73075739548267;349.0;[2440005.0, 2440006.0, 2440007.0, 2440008.0, 2440009.0]
6585;-8.650602;41.161428;360.0;;-8.65017;41.160042;375.0;;158.30252238060433;293.58599425491354;349.0;[9900000]
6586;-8.65017;41.160042;375.0;;-8.647839;41.158854;390.0;;235.6505583201705;340.03089440655066;349.0;0
6587;-8.647839;41.158854;390.0;;-8.645967;41.156451;405.0;;309.771317897316;317.60589843267763;349.0;[2500001.0, 2500002.0, 2500003.0]
6588;-8.645967;41.156451;405.0;;-8.644662;41.153445;420.0;;351.65549226825505;301.4580442916971;349.0;[1850000.0]
6589;-8.644662;41.153445;420.0;;-8.641755;41.151078;435.0;;358.4862708658894;330.0217283778578;349.0;[13670000]
6590;-8.641755;41.151078;435.0;;-8.639784;41.144841;465.0;;712.8885661963517;294.17712015059;349.0;[6940000.0, 6940001.0]
6591;-8.639784;41.144841;465.0;;-8.640873;41.143194;480.0;;204.58478707223915;226.98189220015695;349.0;[4160000.0]
6592;-8.640873;41.143194;480.0;;-8.641305;41.144994;495.0;;203.39353319417515;108.68165131823241;349.0;[13680000]
6593;-8.641305;41.144994;495.0;;-8.638236;41.144949;510.0;;257.03150679757874;359.4066498849253;349.0;[4170000.0]
6594;-8.638236;41.144949;510.0;;-8.636013;41.142969;525.0;;288.31115256810307;327.89535487223844;349.0;[4180000.0]
6595;-8.636013;41.142969;525.0;;-8.634285;41.140728;540.0;;288.15440159753365;317.64508290433037;349.0;[13060000.0, 13060001.0]
6596;-8.634285;41.140728;540.0;;-8.631009;41.139333;555.0;;315.1536739594971;343.37814045578193;349.0;[13070000.0]
6597;-8.631009;41.139333;555.0;;-8.629047;41.13756;570.0;;256.63891123418665;327.7029433756907;349.0;[13080000.0]
6598;-8.629047;41.13756;570.0;;-8.625834;41.129694;645.0;;915.1157240151462;300.4751313719405;349.0;[13090000.0, 13090001.0, 13090002.0]
6599;-8.625834;41.129694;645.0;;-8.62335;41.124987;690.0;;563.2301248090683;307.2442995685232;349.0;0
6600;-8.62335;41.124987;690.0;;-8.619435;41.123898;720.0;;349.56838717827287;349.09204681853936;349.0;[13240000.0, 13240001.0]
6601;-8.619435;41.123898;720.0;;-8.618337;41.124915;735.0;;145.76258665156357;32.65445939178505;349.0;[13120000.0]
6602;-8.618337;41.124915;735.0;;-8.618157;41.125977;750.0;;119.04757212331349;76.21565531812598;349.0;0
6603;-8.618157;41.125977;750.0;;-8.620080999988524;41.12956200001586;780.0;900.0;429.9741140770287;127.69576491333723;349.0;[13130000.0, 13130001.0, 13130002.0, 13130003.0]
6604;-8.630127;41.169213;12.707999999999998;27.708;-8.629623;41.170104;42.708;;107.6823947033881;51.054931958600264;350.0;0
6605;-8.629623;41.170104;42.708;;-8.627148;41.169663;72.708;;212.88997867442154;352.9065359537869;350.0;0
6606;-8.627148;41.169663;72.708;;-8.626428;41.167017;102.708;;300.3309052074949;291.34803403448655;350.0;[13690000.0, 13690001.0]
6607;-8.626428;41.167017;102.708;;-8.625429000058844;41.16693960008211;117.708;177.708;84.06492906431892;356.9081659206494;350.0;[9410002.0]
6608;-8.625429000058844;41.16693960008211;117.708;177.708;-8.62371;41.167377;192.708;;151.88935167200765;10.041688070431348;350.0;0
6609;-8.62371;41.167377;192.708;;-8.617905;41.167503;237.708;;486.1171864669171;0.8602325387274163;350.0;0
6610;-8.617905;41.167503;237.708;;-8.616789;41.167332;252.708;;95.33178464719846;353.9565367582966;350.0;0
6611;-8.616789;41.167332;252.708;;-8.617086;41.1651;282.70799999999997;;249.42916087357017;259.14724867492254;350.0;0
6612;-8.617086;41.1651;282.70799999999997;;-8.616132;41.164965;297.70799999999997;;81.25738803164597;354.4194140213289;350.0;0
6613;-8.616132;41.164965;297.70799999999997;;-8.615857500023795;41.16584250000516;312.70799999999997;357.70799999999997;100.24265790405906;65.60586995862354;350.0;0
6614;-8.615857500023795;41.16584250000516;312.70799999999997;357.70799999999997;-8.61533549988596;41.167426500147215;387.70799999999997;402.70799999999997;181.47184673525774;64.44086070983161;350.0;0
6615;-8.61533549988596;41.167426500147215;387.70799999999997;402.70799999999997;-8.614386;41.166576;417.70799999999997;;123.53441220314248;328.3156151570941;350.0;0
6616;-8.614386;41.166576;417.70799999999997;;-8.615835000026987;41.1633420002885;447.70799999999997;522.708;379.50993306654374;237.059506840849;350.0;0
6617;-8.615835000026987;41.1633420002885;447.70799999999997;522.708;-8.620370999960448;41.16389400008968;552.708;567.708;384.6429690159436;175.17563810146768;350.0;[1080004.0, 1080005.0, 1080006.0, 1080007.0, 1080008.0, 1080009.0, 1080010.0, 1080011.0, 1080012.0, 1080013.0, 1080014.0, 1080015.0]
6618;-8.620370999960448;41.16389400008968;552.708;567.708;-8.620497;41.167584;612.708;;410.44480933942884;92.7423411630117;350.0;0
6619;-8.620497;41.167584;612.708;;-8.622099;41.167818;627.708;;136.59804976665777;174.20512155234493;350.0;0
6620;-8.622099;41.167818;627.708;;-8.621892;41.16906;642.708;;139.18679962468238;76.48360828858813;350.0;0
6621;-8.621892;41.16906;642.708;;-8.622612;41.16933;657.708;;67.33099390027012;165.38884717719847;350.0;0
6622;-8.622612;41.16933;657.708;;-8.623071;41.170383;672.708;;123.23043549889964;122.06213274490989;350.0;[13700000, 13700001]
6623;-8.623071;41.170383;672.708;;-8.622495;41.17194;687.708;;179.71805026056518;61.95135178166362;350.0;[5460000]
6624;-8.622495;41.17194;687.708;;-8.622198;41.181291;732.708;;1040.0808386182944;87.1906655581164;350.0;[6240000.0, 6240001.0, 6240002.0]
6625;-8.622198;41.181291;732.708;;-8.623656;41.184864;747.708;;415.6133510514479;120.33160720680928;350.0;[13710000.0]
6626;-8.623656;41.184864;747.708;;-8.62812;41.1921;777.708;;887.0893376496352;131.34288626066063;350.0;[13720000, 13720001]
6627;-8.62812;41.1921;777.708;;-8.628147;41.195925;792.708;;425.32659429086283;90.50013781525064;350.0;[13730000.0]
6628;-8.628147;41.195925;792.708;;-8.626851;41.202603;822.708;;750.4346434043804;74.33915019456884;350.0;[13740000.0, 13740001.0, 13740002.0]
6629;-8.626851;41.202603;822.708;;-8.623197;41.202657;837.708;;305.757568657544;0.5889458340678857;350.0;[13750000.0]
6630;-8.623197;41.202657;837.708;;-8.620119;41.204349;852.708;;318.9150348132605;20.859630943965556;350.0;[13760000.0]
6631;-8.620119;41.204349;852.708;;-8.619273;41.203683;867.708;;102.43782639586267;331.39712428711806;350.0;[13770000.0]
6632;-8.619273;41.203683;867.708;;-8.626374;41.206455;897.708;;669.2615994297373;164.75729928877456;350.0;[7280000.0, 7280001.0, 7280002.0, 7280003.0]
6633;-8.626374;41.206455;897.708;;-8.630883;41.207319;912.708;;389.24691845025234;172.34850251599013;350.0;[13780000]
6634;-8.630883;41.207319;912.708;;-8.635806;41.206374;927.708;;425.0322923098892;187.70275215222273;350.0;[7930000.0]
6635;-8.635806;41.206374;927.708;;-8.644878;41.203836;957.708;;809.7189520208685;191.25176311878374;350.0;[7300000.0]
6636;-8.644878;41.203836;957.708;;-8.649279;41.203224;972.708;;374.42463272020876;185.67092391305187;350.0;[7310000.0]
6637;-8.649279;41.203224;972.708;;-8.651637;41.20578;987.708;;345.9657941213726;142.175735611043;350.0;[9010000.0]
6638;-8.651637;41.20578;987.708;;-8.651862;41.209947;1002.708;;463.73140405321277;94.2305195536145;350.0;[6590000.0, 6590001.0, 6590002.0]
6639;-8.651862;41.209947;1002.708;;-8.653707;41.214069;1017.708;;483.6313545738439;121.90987482311044;350.0;[6590000.0, 6590001.0, 6590002.0]
6640;-8.653707;41.214069;1017.708;;-8.666109;41.227281;1077.708;;1798.3966293139697;142.19168935288778;350.0;0
6641;-8.666109;41.227281;1077.708;;-8.667972;41.230134;1092.708;;353.4317292929525;131.8980215353658;350.0;[7330000.0]
6642;-8.667972;41.230134;1092.708;;-8.666577;41.233374;1107.708;;378.68738725595847;59.28527365806099;350.0;[6630000.0]
6643;-8.666577;41.233374;1107.708;;-8.667747;41.236335;1122.708;;343.4765818903412;118.48384081379669;350.0;[6640000.0, 6640001.0]
6644;-8.667747;41.236335;1122.708;;-8.6688;41.238648;1137.708;;271.8477820457743;122.00111989731295;350.0;[6640000.0, 6640001.0]
6645;-8.6688;41.238648;1137.708;;-8.670483;41.238756;1152.708;;141.2359089355077;177.32250794331875;350.0;[6650000.0]
6646;-8.670483;41.238756;1152.708;;-8.670123;41.237199;1167.708;;175.7278851082103;287.63614970706425;350.0;[6650000.0]
6647;-8.609256;41.179401;0.0;135.0;-8.609543999904139;41.184364500008755;180.0;195.0;552.4420364897799;94.73403868591129;351.0;[2280000.0, 2280001.0, 2280002.0, 2280003.0]
6648;-8.609543999904139;41.184364500008755;180.0;195.0;-8.618031;41.182641;240.0;;735.6429203839134;187.99837009786575;351.0;[13790000, 13790001]
6649;-8.618031;41.182641;240.0;;-8.620668;41.181462;255.0;;256.6875287257471;197.23479369922836;351.0;0
6650;-8.620668;41.181462;255.0;;-8.622792;41.183505;270.0;;288.44815282635767;146.21371767651104;351.0;0
6651;-8.622792;41.183505;270.0;;-8.626662;41.189364;300.0;;727.5432391148181;133.3538145712526;351.0;[11430000.0, 11430001.0]
6652;-8.626662;41.189364;300.0;;-8.628282;41.192757;315.0;;400.89744723025416;124.27941824294763;351.0;[13800000]
6653;-8.628282;41.192757;315.0;;-8.627985;41.19642;330.0;;408.0643965188226;83.30950477584139;351.0;0
6654;-8.627985;41.19642;330.0;;-8.626608;41.202729;360.0;;710.9256747701301;72.51857041216476;351.0;[13740002.0]
6655;-8.626608;41.202729;360.0;;-8.622576;41.202756;375.0;;337.3353778152814;0.26670249058656736;351.0;[13810000.0]
6656;-8.622576;41.202756;375.0;;-8.619642;41.204673;390.0;;325.09579912927074;24.354176473195935;351.0;[13820000.0]
6657;-8.619642;41.204673;390.0;;-8.620047;41.203791;405.0;;103.76167959996701;236.49571113882865;351.0;0
6658;-8.620047;41.203791;405.0;;-8.628372;41.207085;435.0;;786.893933018487;164.52887796949807;351.0;[7280000.0, 7280001.0, 7280002.0, 7280003.0]
6659;-8.628372;41.207085;435.0;;-8.633106;41.20713;450.0;;396.05738235134885;179.6173116304368;351.0;[9080000.0]
6660;-8.633106;41.20713;450.0;;-8.643744;41.204133;480.0;;950.2973568168201;191.31676083022876;351.0;[7300000.0]
6661;-8.643744;41.204133;480.0;;-8.648919;41.203179;495.0;;445.74728753409323;187.49690255580208;351.0;[7310000.0]
6662;-8.648919;41.203179;495.0;;-8.651655;41.205816;510.0;;371.9806877551743;145.38366377384293;351.0;[9010000.0]
6663;-8.651655;41.205816;510.0;;-8.652069;41.210388;525.0;;509.5614986699207;97.1175782493641;351.0;[6590000.0, 6590001.0, 6590002.0]
6664;-8.652069;41.210388;525.0;;-8.654031;41.2146;540.0;;496.2756853830714;122.93701243393949;351.0;[6590000.0, 6590001.0, 6590002.0]
6665;-8.654031;41.2146;540.0;;-8.664309;41.225553;585.0;;1490.7410836014458;142.246730288879;351.0;[6610000.0, 6610001.0, 6610002.0, 6610003.0]
6666;-8.664309;41.225553;585.0;;-8.667891;41.228748;600.0;;464.7074333542819;147.02054269139748;351.0;[6620000.0]
6667;-8.667891;41.228748;600.0;;-8.666919;41.232447;615.0;;419.2648866360432;70.04586980662964;351.0;[6630000.0]
6668;-8.666919;41.232447;615.0;;-8.668197;41.238162;645.0;;644.4019469722739;106.99073663150119;351.0;[6640000.0, 6640001.0]
6669;-8.668197;41.238162;645.0;;-8.670105;41.239098;660.0;;190.48545098771308;160.33227678409614;351.0;[6650000.0]
6670;-8.670105;41.239098;660.0;;-8.670162214284204;41.23761107145419;675.0;870.0;165.40810775279024;267.00578513629114;351.0;[6650000.0]
6671;-8.642142;41.164992;0.0;195.0;-8.639208;41.164893;225.0;;245.8503114215255;358.63344852629126;352.0;[13830000]
6672;-8.639208;41.164893;225.0;;-8.640522;41.166;240.0;;165.07693777788054;149.18254594874372;352.0;0
6673;-8.640522;41.166;240.0;;-8.640486;41.167809;255.0;;201.17419329998884;88.35312352650976;352.0;[13840000.0]
6674;-8.640486;41.167809;255.0;;-8.638506;41.169744;270.0;;271.5932722827458;34.609809118540454;352.0;[8210000.0]
6675;-8.638506;41.169744;270.0;;-8.634924;41.171337;285.0;;348.23762769678603;17.380541000920175;352.0;[13850000.0]
6676;-8.634924;41.171337;285.0;;-8.625762;41.173083;315.0;;791.0559087484863;7.5700515530436405;352.0;[3260001.0, 3260002.0, 3260003.0, 3260004.0, 3260005.0]
6677;-8.625762;41.173083;315.0;;-8.610903;41.174307;360.0;;1251.0986990669144;3.237543580833062;352.0;0
6678;-8.610903;41.174307;360.0;;-8.606493;41.172246;375.0;;434.4696041481982;342.2894324520621;352.0;[3290000.0, 3290001.0]
6679;-8.606493;41.172246;375.0;;-8.601525;41.17122;390.0;;431.1921941438571;352.0082081956131;352.0;[3300000.0]
6680;-8.601525;41.17122;390.0;;-8.596431;41.171715;405.0;;429.91186332479555;3.758801705281826;352.0;[1010001.0]
6681;-8.596431;41.171715;405.0;;-8.592714;41.170437;420.0;;342.03737319419;346.96614328401296;352.0;[13860000.0]
6682;-8.592714;41.170437;420.0;;-8.589114;41.168187;435.0;;391.6587980463431;337.26471753504063;352.0;[1020000.0, 1020001.0, 1020002.0, 1020003.0]
6683;-8.589114;41.168187;435.0;;-8.585118;41.16654;450.0;;381.34458720026686;344.6151399952614;352.0;[13870000.0]
6684;-8.585118;41.16654;450.0;;-8.582031;41.164461;465.0;;346.7229320823114;335.86850129131864;352.0;[13880000.0]
6685;-8.582031;41.164461;465.0;;-8.581509;41.161311;480.0;;352.97928480432694;284.0557155949435;352.0;[12670000.0, 12670001.0]
6686;-8.581509;41.161311;480.0;;-8.58285;41.158233;495.0;;360.1993635058948;236.85590794345433;352.0;[12130000.0]
6687;-8.58285;41.158233;495.0;;-8.583093;41.15502;510.0;;357.84805482741206;263.5910877384849;352.0;[13890000]
6688;-8.583093;41.15502;510.0;;-8.582293799882228;41.151702600013216;540.0;600.0;374.8977120019218;289.95991692537547;352.0;[10680003.0]
6689;-8.582293799882228;41.151702600013216;540.0;600.0;-8.583237;41.150907;615.0;;118.58673647109916;209.34198344361096;352.0;[10690000.0]
6690;-8.583237;41.150907;615.0;;-8.58418971429005;41.14882285714379;645.0;735.0;245.0906974976535;235.60667540728252;352.0;[10700002.0]
6691;-8.621037;41.161059;0.0;45.0;-8.621685;41.160312;30.0;;99.20769110856413;218.68630870242117;353.0;[2420000.0, 2420001.0, 2420002.0, 2420003.0, 2420004.0, 2420005.0]
6692;-8.621685;41.160312;30.0;;-8.620870499964468;41.1623595000022;60.0;75.0;237.6627424500107;60.14318765347804;353.0;0
6693;-8.620870499964468;41.1623595000022;60.0;75.0;-8.62061700001387;41.16367050000206;90.0;165.0;147.31304191826933;74.39981849776348;353.0;[1620000.0, 1620001.0, 1620002.0, 1620003.0, 1620004.0, 1620005.0]
6694;-8.62061700001387;41.16367050000206;90.0;165.0;-8.620128;41.167584;210.0;;437.0823150396379;79.7060722197063;353.0;[1620000.0, 1620001.0, 1620002.0, 1620003.0, 1620004.0, 1620005.0]
6695;-8.620128;41.167584;210.0;;-8.621667;41.167647;225.0;;129.01402492053867;178.3715943749958;353.0;0
6696;-8.621667;41.167647;225.0;;-8.623071;41.170446;270.0;;332.6832061799259;125.76264424877917;353.0;[13700000]
6697;-8.623071;41.170446;270.0;;-8.622216;41.172363;285.0;;224.8532018789546;57.27713088027372;353.0;[5460000, 5460001]
6698;-8.622216;41.172363;285.0;;-8.622432;41.175387;300.0;;336.73911390195315;95.80613632992345;353.0;[8230000]
6699;-8.622432;41.175387;300.0;;-8.622108;41.178933;315.0;;395.2285567052898;82.43631665867372;353.0;[13900000.0]
6700;-8.622108;41.178933;315.0;;-8.620299;41.181084;330.0;;283.0686629899459;39.49083821990354;353.0;0
6701;-8.620299;41.181084;330.0;;-8.618049;41.182335;345.0;;234.10762422780968;21.03723651598;353.0;[7420001.0, 7420002.0]
6702;-8.618049;41.182335;345.0;;-8.613650250113098;41.18310675031918;375.0;420.0;377.9874748306158;6.889299550009184;353.0;[1680000.0, 1680001.0]
6703;-8.613650250113098;41.18310675031918;375.0;420.0;-8.609658000048379;41.184420000037676;450.0;480.0;364.6123357477716;12.711128574073825;353.0;[13910000.0]
6704;-8.609658000048379;41.184420000037676;450.0;480.0;-8.60688;41.184504;495.0;;232.6633300713216;1.1844300500827671;353.0;[13920000]
6705;-8.60688;41.184504;495.0;;-8.603819999979592;41.183793000017516;510.0;555.0;268.0025349837517;351.00209194188835;353.0;[1700000.0, 1700001.0]
6706;-8.603819999979592;41.183793000017516;510.0;555.0;-8.603099999986807;41.1835200000112;570.0;600.0;67.46851679398401;345.52224713280725;353.0;[13930000, 13930001]
6707;-8.603099999986807;41.1835200000112;570.0;600.0;-8.602065;41.183289;615.0;;90.34334290417753;351.36735198232594;353.0;[1700000.0, 1700001.0]
6708;-8.609652;41.151267;0.0;30.0;-8.609953499976834;41.153656500000785;60.0;75.0;266.896717385373;100.37388096919284;354.0;[1120000.0]
6709;-8.609953499976834;41.153656500000785;60.0;75.0;-8.609247;41.155155;90.0;;176.813024554138;55.45877007028673;354.0;[1130000.0]
6710;-8.609247;41.155155;90.0;;-8.609265;41.156982;105.0;;203.15872022038016;90.78532182866581;354.0;[1140001.0]
6711;-8.609265;41.156982;105.0;;-8.606313;41.164902;165.0;;914.680172628764;61.26249305552892;354.0;[2720002.0]
6712;-8.606313;41.164902;165.0;;-8.60643;41.167863;195.0;;329.3938084909654;93.24725463862677;354.0;[990005.0, 990006.0, 990007.0]
6713;-8.60643;41.167863;195.0;;-8.606052;41.16951;210.0;;185.85117041909052;71.39902947678866;354.0;[2730000.0]
6714;-8.606052;41.16951;210.0;;-8.604531;41.170995;225.0;;208.50515469036182;33.65001150372245;354.0;[1000000.0]
6715;-8.604531;41.170995;225.0;;-8.594064;41.171319;270.0;;876.8448877496113;1.1958418427947208;354.0;0
6716;-8.594064;41.171319;270.0;;-8.587998000352313;41.16714750003502;300.0;315.0;687.7246481899336;335.2821581963343;354.0;[13940000]
6717;-8.587998000352313;41.16714750003502;300.0;315.0;-8.587341000163185;41.168731500022425;330.0;345.0;184.51873097181365;58.19133613500122;354.0;[1560001.0]
6718;-8.587341000163185;41.168731500022425;330.0;345.0;-8.581581;41.180364;450.0;;1380.396406522772;53.172159607809704;354.0;[7120002.0, 7120003.0, 7120004.0, 7120005.0, 7120006.0, 7120007.0, 7120008.0, 7120009.0]
6719;-8.581581;41.180364;450.0;;-8.57556;41.180643;480.0;;504.84942161579704;1.7532466565956497;354.0;0
6720;-8.57556;41.180643;480.0;;-8.570052;41.179437;525.0;;480.0755791122746;351.8215416852439;354.0;[13950000]
6721;-8.570052;41.179437;525.0;;-8.56701;41.181651;555.0;;354.14715297372413;25.449403611392995;354.0;[4820000]
6722;-8.56701;41.181651;555.0;;-8.565282;41.181048;570.0;;159.40180100106832;347.16728157370954;354.0;[4830000.0]
6723;-8.565282;41.181048;570.0;;-8.56053;41.181867;600.0;;407.9813016122514;6.38411699856249;354.0;[13960000, 13960001]
6724;-8.56053;41.181867;600.0;;-8.559099;41.183271;615.0;;196.75937487634522;32.44324897063257;354.0;[4840000.0]
6725;-8.559099;41.183271;615.0;;-8.557857;41.183685;630.0;;113.6761276777168;12.173213855949712;354.0;[4850000]
6726;-8.557857;41.183685;630.0;;-8.557506;41.185071;645.0;;156.89036165989805;68.59480823686425;354.0;[4860000]
6727;-8.557506;41.185071;645.0;;-8.555652;41.185665;675.0;;168.62326854897532;11.684025190581053;354.0;0
6728;-8.555652;41.185665;675.0;;-8.554347;41.186682;690.0;;157.20724480102268;26.66421757061937;354.0;0
6729;-8.554347;41.186682;690.0;;-8.55020249999969;41.18703750000008;735.0;750.0;349.0635468410693;3.148670105340841;354.0;0
6730;-8.645247;41.162553;0.0;210.0;-8.645697;41.163669;225.0;;129.68523617653307;119.52230344424527;355.0;0
6731;-8.645697;41.163669;225.0;;-8.644833;41.164848;240.0;;149.72614567192244;44.12056921850876;355.0;0
6732;-8.644833;41.164848;240.0;;-8.643847500028432;41.165235000046316;255.0;270.0;93.04469828622081;15.58399535586176;355.0;0
6733;-8.643847500028432;41.165235000046316;255.0;270.0;-8.642875499906983;41.165140500161904;285.0;300.0;82.04107375859066;356.05363726472405;355.0;[1260008.0]
6734;-8.642875499906983;41.165140500161904;285.0;300.0;-8.639226;41.164767;330.0;;308.3079252168552;355.8615386067684;355.0;[12000000]
6735;-8.639226;41.164767;330.0;;-8.665362;41.186169;450.0;;3232.412352400998;149.18054414795594;355.0;[360000.0, 360001.0, 360002.0, 360003.0, 360004.0, 360005.0, 360006.0, 360007.0, 360008.0, 360009.0, 360010.0, 360011.0, 360012.0, 360013.0, 360014.0, 360015.0]
6736;-8.665362;41.186169;450.0;;-8.666946;41.1885;465.0;;291.12178365946863;133.06922184396038;355.0;[6510000.0]
6737;-8.666946;41.1885;465.0;;-8.666856;41.190867;480.0;;263.30611340194173;86.95660005575115;355.0;[6520000.0]
6738;-8.666856;41.190867;480.0;;-8.665677;41.194269;495.0;;390.93713818333487;64.41092940915775;355.0;[6530000.0, 6530001.0, 6530002.0]
6739;-8.665677;41.194269;495.0;;-8.662365;41.197464;510.0;;450.5640424881162;34.87997228801959;355.0;[6540000.0]
6740;-8.662365;41.197464;510.0;;-8.657784;41.200668;525.0;;523.2837601105645;26.715935498921056;355.0;[6550000.0, 6550001.0]
6741;-8.657784;41.200668;525.0;;-8.653068;41.202153;540.0;;427.71392282610975;12.716317516489369;355.0;[6560000.0, 6560001.0, 6560002.0]
6742;-8.653068;41.202153;540.0;;-8.65008;41.201622;555.0;;256.8613277457246;352.76245849458525;355.0;[6570000.0]
6743;-8.65008;41.201622;555.0;;-8.653041;41.212683;600.0;;1254.6226454745806;110.28693305790466;355.0;[6770000, 6770001]
6744;-8.653041;41.212683;600.0;;-8.656461;41.217363;615.0;;593.8373551082528;135.41589453864555;355.0;[6600000.0]
6745;-8.656461;41.217363;615.0;;-8.664282;41.225544;645.0;;1120.4510316650706;142.7841277565546;355.0;[6610000.0, 6610001.0, 6610002.0, 6610003.0]
6746;-8.664282;41.225544;645.0;;-8.667702;41.228433;660.0;;430.11774995742695;148.43465476222337;355.0;[6620000.0]
6747;-8.667702;41.228433;660.0;;-8.667135;41.234742;690.0;;703.1293109846389;82.82537738799346;355.0;[6630000.0]
6748;-8.667135;41.234742;690.0;;-8.667963;41.237388;705.0;;302.25834154543617;113.24396128264124;355.0;[6640000.0, 6640001.0]
6749;-8.667963;41.237388;705.0;;-8.669241;41.23881;720.0;;190.8428749859763;140.98418842552172;355.0;[6650000.0]
6750;-8.669241;41.23881;720.0;;-8.670483;41.238666;735.0;;105.07721154296966;184.82965815140028;355.0;[6650000.0]
6751;-8.670483;41.238666;735.0;;-8.670263999998351;41.23771200000113;750.0;825.0;107.6488866298393;287.5049814224016;355.0;[6650000.0]
6752;-8.626761;41.175594;0.0;15.0;-8.624007;41.176584;45.0;;255.43499476610532;14.048609102829687;356.0;0
6753;-8.624007;41.176584;45.0;;-8.624844;41.17707;60.0;;88.47432419063459;157.97196706395388;356.0;[13970000]
6754;-8.624844;41.17707;60.0;;-8.624628;41.177655;75.0;;67.51432790792096;62.06489126154128;356.0;0
6755;-8.624628;41.177655;75.0;;-8.619903;41.176764;120.0;;407.67537078631074;352.55291976622067;356.0;0
